Unnamed: 0,timeend,valor,rio_id,lat,lon
213793,2024-09-25,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213794,2024-09-26,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213795,2024-09-27,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213796,2024-09-28,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213797,2024-09-29,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213798,2024-09-30,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213799,2024-10-01,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213800,2024-10-02,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213801,2024-10-03,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213802,2024-10-04,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213803,2024-10-05,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213804,2024-10-06,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213805,2024-10-07,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213806,2024-10-08,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213807,2024-10-09,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213808,2024-10-10,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213809,2024-10-11,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213810,2024-10-12,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213811,2024-10-13,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213812,2024-10-14,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213813,2024-10-15,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213814,2024-10-16,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213815,2024-10-17,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213816,2024-10-18,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213817,2024-10-19,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213818,2024-10-20,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213819,2024-10-21,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213820,2024-10-22,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213821,2024-10-23,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213822,2024-10-24,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213823,2024-10-25,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213824,2024-10-26,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213825,2024-10-27,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213826,2024-10-28,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213827,2024-10-29,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213828,2024-10-30,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213829,2024-10-31,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213830,2024-11-01,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213831,2024-11-02,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213832,2024-11-03,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213833,2024-11-04,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213834,2024-11-05,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213835,2024-11-06,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213836,2024-11-07,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213837,2024-11-08,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213838,2024-11-09,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213839,2024-11-10,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213840,2024-11-11,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213841,2024-11-12,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213842,2024-11-13,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213843,2024-11-14,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213844,2024-11-15,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213845,2024-11-16,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213846,2024-11-17,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213847,2024-11-18,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213848,2024-11-19,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213849,2024-11-20,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213850,2024-11-21,1.23,9410-2823,-25.2677777777778,-65.2372222222222
213851,2024-11-22,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213852,2024-11-23,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213853,2024-11-24,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213854,2024-11-25,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213855,2024-11-26,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213856,2024-11-27,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213857,2024-11-28,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213858,2024-11-29,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213859,2024-11-30,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213860,2024-12-01,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213861,2024-12-02,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213862,2024-12-03,1.23,9410-2823,-25.2677777777778,-65.2372222222222
213863,2024-12-04,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213864,2024-12-05,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213865,2024-12-06,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213866,2024-12-07,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213867,2024-12-08,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213868,2024-12-09,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213869,2024-12-10,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213870,2024-12-11,1.23,9410-2823,-25.2677777777778,-65.2372222222222
213871,2024-12-12,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213872,2024-12-13,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213873,2024-12-14,1.23,9410-2823,-25.2677777777778,-65.2372222222222
213874,2024-12-15,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213875,2024-12-16,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213876,2024-12-17,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213877,2024-12-18,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213878,2024-12-19,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213879,2024-12-20,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213880,2024-12-21,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213881,2024-12-22,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213882,2024-12-23,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213883,2024-12-24,1.2,9410-2823,-25.2677777777778,-65.2372222222222
213884,2024-12-25,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213885,2024-12-26,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213886,2024-12-27,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213887,2024-12-28,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213888,2024-12-29,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213889,2024-12-30,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213890,2024-12-31,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213891,2025-01-01,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213892,2025-01-02,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213893,2025-01-03,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213894,2025-01-04,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213895,2025-01-05,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213896,2025-01-06,1.24,9410-2823,-25.2677777777778,-65.2372222222222
213897,2025-01-07,1.15,9410-2823,-25.2677777777778,-65.2372222222222
213898,2025-01-08,1.13,9410-2823,-25.2677777777778,-65.2372222222222
213899,2025-01-09,1.18,9410-2823,-25.2677777777778,-65.2372222222222
213900,2025-01-10,1.2,9410-2823,-25.2677777777778,-65.2372222222222
213901,2025-01-11,1.14,9410-2823,-25.2677777777778,-65.2372222222222
213902,2025-01-12,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213903,2025-01-13,1.23,9410-2823,-25.2677777777778,-65.2372222222222
213904,2025-01-14,1.16,9410-2823,-25.2677777777778,-65.2372222222222
213905,2025-01-15,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213906,2025-01-16,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213907,2025-01-17,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213908,2025-01-18,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213909,2025-01-19,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213910,2025-01-20,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213911,2025-01-21,1.42,9410-2823,-25.2677777777778,-65.2372222222222
213912,2025-01-22,1.4,9410-2823,-25.2677777777778,-65.2372222222222
213913,2025-01-23,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213914,2025-01-24,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213915,2025-01-25,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213916,2025-01-26,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213917,2025-01-27,1.39,9410-2823,-25.2677777777778,-65.2372222222222
213918,2025-01-28,1.43,9410-2823,-25.2677777777778,-65.2372222222222
213919,2025-01-29,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213920,2025-01-30,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213921,2025-01-31,1.25,9410-2823,-25.2677777777778,-65.2372222222222
213922,2025-02-01,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213923,2025-02-02,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213924,2025-02-03,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213925,2025-02-04,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213926,2025-02-05,1.26,9410-2823,-25.2677777777778,-65.2372222222222
213927,2025-02-06,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213928,2025-02-07,1.22,9410-2823,-25.2677777777778,-65.2372222222222
213929,2025-02-08,1.21,9410-2823,-25.2677777777778,-65.2372222222222
213930,2025-02-09,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213931,2025-02-10,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213932,2025-02-11,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213933,2025-02-12,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213934,2025-02-13,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213935,2025-02-14,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213936,2025-02-15,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213937,2025-02-16,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213938,2025-02-17,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213939,2025-02-18,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213940,2025-02-19,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213941,2025-02-20,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213942,2025-02-21,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213943,2025-02-22,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213944,2025-02-23,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213945,2025-02-24,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213946,2025-02-25,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213947,2025-02-26,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213948,2025-02-27,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213949,2025-02-28,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213950,2025-03-01,1.28,9410-2823,-25.2677777777778,-65.2372222222222
213951,2025-03-02,1.27,9410-2823,-25.2677777777778,-65.2372222222222
213952,2025-03-03,1.29,9410-2823,-25.2677777777778,-65.2372222222222
213953,2025-03-04,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213954,2025-03-05,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213955,2025-03-06,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213956,2025-03-07,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213957,2025-03-08,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213958,2025-03-09,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213959,2025-03-10,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213960,2025-03-11,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213961,2025-03-12,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213962,2025-03-13,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213963,2025-03-14,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213964,2025-03-15,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213965,2025-03-16,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213966,2025-03-17,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213967,2025-03-18,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213968,2025-03-19,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213969,2025-03-20,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213970,2025-03-21,1.37,9410-2823,-25.2677777777778,-65.2372222222222
213971,2025-03-22,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213972,2025-03-23,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213973,2025-03-24,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213974,2025-03-25,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213975,2025-03-26,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213976,2025-03-27,1.3,9410-2823,-25.2677777777778,-65.2372222222222
213977,2025-03-28,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213978,2025-03-29,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213979,2025-03-30,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213980,2025-03-31,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213981,2025-04-01,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213982,2025-04-02,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213983,2025-04-03,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213984,2025-04-04,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213985,2025-04-05,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213986,2025-04-06,1.38,9410-2823,-25.2677777777778,-65.2372222222222
213987,2025-04-07,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213988,2025-04-08,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213989,2025-04-09,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213990,2025-04-10,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213991,2025-04-11,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213992,2025-04-12,1.34,9410-2823,-25.2677777777778,-65.2372222222222
213993,2025-04-13,1.35,9410-2823,-25.2677777777778,-65.2372222222222
213994,2025-04-14,1.36,9410-2823,-25.2677777777778,-65.2372222222222
213995,2025-04-15,1.33,9410-2823,-25.2677777777778,-65.2372222222222
213996,2025-04-16,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213997,2025-04-17,1.31,9410-2823,-25.2677777777778,-65.2372222222222
213998,2025-04-18,1.32,9410-2823,-25.2677777777778,-65.2372222222222
213999,2025-04-19,1.31,9410-2823,-25.2677777777778,-65.2372222222222
214000,2025-04-20,1.35,9410-2823,-25.2677777777778,-65.2372222222222
214001,2025-04-21,1.34,9410-2823,-25.2677777777778,-65.2372222222222
214002,2025-04-22,1.35,9410-2823,-25.2677777777778,-65.2372222222222
214003,2025-04-23,1.35,9410-2823,-25.2677777777778,-65.2372222222222
214004,2025-04-24,1.34,9410-2823,-25.2677777777778,-65.2372222222222
214005,2025-04-25,1.33,9410-2823,-25.2677777777778,-65.2372222222222
214006,2025-04-26,1.32,9410-2823,-25.2677777777778,-65.2372222222222
214007,2025-04-27,1.3,9410-2823,-25.2677777777778,-65.2372222222222
214008,2025-04-28,1.41,9410-2823,-25.2677777777778,-65.2372222222222
214009,2025-04-29,1.43,9410-2823,-25.2677777777778,-65.2372222222222
214010,2025-04-30,1.44,9410-2823,-25.2677777777778,-65.2372222222222
214011,2025-05-01,1.44,9410-2823,-25.2677777777778,-65.2372222222222
214012,2025-05-02,1.45,9410-2823,-25.2677777777778,-65.2372222222222
214013,2025-05-03,1.43,9410-2823,-25.2677777777778,-65.2372222222222
214014,2025-05-04,1.41,9410-2823,-25.2677777777778,-65.2372222222222
214015,2025-05-05,1.42,9410-2823,-25.2677777777778,-65.2372222222222
214016,2025-05-06,1.42,9410-2823,-25.2677777777778,-65.2372222222222
214017,2025-05-07,1.44,9410-2823,-25.2677777777778,-65.2372222222222
214018,2025-05-08,1.43,9410-2823,-25.2677777777778,-65.2372222222222
214019,2025-05-09,1.45,9410-2823,-25.2677777777778,-65.2372222222222
214020,2025-05-10,1.47,9410-2823,-25.2677777777778,-65.2372222222222
214021,2025-05-11,1.42,9410-2823,-25.2677777777778,-65.2372222222222
214022,2025-05-12,1.43,9410-2823,-25.2677777777778,-65.2372222222222
214023,2025-05-13,1.48,9410-2823,-25.2677777777778,-65.2372222222222
214024,2025-05-14,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214025,2025-05-15,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214026,2025-05-16,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214027,2025-05-17,1.51,9410-2823,-25.2677777777778,-65.2372222222222
214028,2025-05-18,1.5,9410-2823,-25.2677777777778,-65.2372222222222
214029,2025-05-19,1.49,9410-2823,-25.2677777777778,-65.2372222222222
214030,2025-05-20,1.49,9410-2823,-25.2677777777778,-65.2372222222222
214031,2025-05-21,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214032,2025-05-22,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214033,2025-05-23,1.6,9410-2823,-25.2677777777778,-65.2372222222222
214034,2025-05-24,1.6,9410-2823,-25.2677777777778,-65.2372222222222
214035,2025-05-25,1.6,9410-2823,-25.2677777777778,-65.2372222222222
214036,2025-05-26,1.68,9410-2823,-25.2677777777778,-65.2372222222222
214037,2025-05-27,1.73,9410-2823,-25.2677777777778,-65.2372222222222
214038,2025-05-28,1.72,9410-2823,-25.2677777777778,-65.2372222222222
214039,2025-05-29,1.69,9410-2823,-25.2677777777778,-65.2372222222222
214040,2025-05-30,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214041,2025-05-31,1.63,9410-2823,-25.2677777777778,-65.2372222222222
214042,2025-06-01,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214043,2025-06-02,1.66,9410-2823,-25.2677777777778,-65.2372222222222
214044,2025-06-03,1.68,9410-2823,-25.2677777777778,-65.2372222222222
214045,2025-06-04,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214046,2025-06-05,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214047,2025-06-06,1.71,9410-2823,-25.2677777777778,-65.2372222222222
214048,2025-06-07,1.76,9410-2823,-25.2677777777778,-65.2372222222222
214049,2025-06-08,1.65,9410-2823,-25.2677777777778,-65.2372222222222
214050,2025-06-09,1.74,9410-2823,-25.2677777777778,-65.2372222222222
214051,2025-06-10,1.73,9410-2823,-25.2677777777778,-65.2372222222222
214052,2025-06-11,1.71,9410-2823,-25.2677777777778,-65.2372222222222
214053,2025-06-12,1.71,9410-2823,-25.2677777777778,-65.2372222222222
214054,2025-06-13,1.74,9410-2823,-25.2677777777778,-65.2372222222222
214055,2025-06-14,1.68,9410-2823,-25.2677777777778,-65.2372222222222
214056,2025-06-15,1.64,9410-2823,-25.2677777777778,-65.2372222222222
214057,2025-06-16,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214058,2025-06-17,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214059,2025-06-18,1.66,9410-2823,-25.2677777777778,-65.2372222222222
214060,2025-06-19,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214061,2025-06-20,1.65,9410-2823,-25.2677777777778,-65.2372222222222
214062,2025-06-21,1.63,9410-2823,-25.2677777777778,-65.2372222222222
214063,2025-06-22,1.62,9410-2823,-25.2677777777778,-65.2372222222222
214064,2025-06-23,1.65,9410-2823,-25.2677777777778,-65.2372222222222
214065,2025-06-24,1.66,9410-2823,-25.2677777777778,-65.2372222222222
214066,2025-06-25,1.65,9410-2823,-25.2677777777778,-65.2372222222222
214067,2025-06-26,1.63,9410-2823,-25.2677777777778,-65.2372222222222
214068,2025-06-27,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214069,2025-06-28,1.61,9410-2823,-25.2677777777778,-65.2372222222222
214070,2025-06-29,1.62,9410-2823,-25.2677777777778,-65.2372222222222
214071,2025-06-30,1.66,9410-2823,-25.2677777777778,-65.2372222222222
214072,2025-07-01,1.64,9410-2823,-25.2677777777778,-65.2372222222222
214073,2025-07-02,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214074,2025-07-03,1.67,9410-2823,-25.2677777777778,-65.2372222222222
214075,2025-07-04,1.66,9410-2823,-25.2677777777778,-65.2372222222222
214076,2025-07-05,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214077,2025-07-06,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214078,2025-07-07,1.63,9410-2823,-25.2677777777778,-65.2372222222222
214079,2025-07-08,1.63,9410-2823,-25.2677777777778,-65.2372222222222
214080,2025-07-09,1.64,9410-2823,-25.2677777777778,-65.2372222222222
214081,2025-07-10,1.62,9410-2823,-25.2677777777778,-65.2372222222222
214082,2025-07-11,1.64,9410-2823,-25.2677777777778,-65.2372222222222
214083,2025-07-12,1.62,9410-2823,-25.2677777777778,-65.2372222222222
214084,2025-07-13,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214085,2025-07-14,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214086,2025-07-15,1.59,9410-2823,-25.2677777777778,-65.2372222222222
214087,2025-07-16,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214088,2025-07-17,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214089,2025-07-18,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214090,2025-07-19,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214091,2025-07-20,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214092,2025-07-21,1.51,9410-2823,-25.2677777777778,-65.2372222222222
214093,2025-07-22,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214094,2025-07-23,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214095,2025-07-24,1.61,9410-2823,-25.2677777777778,-65.2372222222222
214096,2025-07-25,1.59,9410-2823,-25.2677777777778,-65.2372222222222
214097,2025-07-26,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214098,2025-07-27,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214099,2025-07-28,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214100,2025-07-29,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214101,2025-07-30,1.62,9410-2823,-25.2677777777778,-65.2372222222222
214102,2025-07-31,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214103,2025-08-01,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214104,2025-08-02,1.59,9410-2823,-25.2677777777778,-65.2372222222222
214105,2025-08-03,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214106,2025-08-04,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214107,2025-08-05,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214108,2025-08-06,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214109,2025-08-07,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214110,2025-08-08,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214111,2025-08-09,1.52,9410-2823,-25.2677777777778,-65.2372222222222
214112,2025-08-10,1.51,9410-2823,-25.2677777777778,-65.2372222222222
214113,2025-08-11,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214114,2025-08-12,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214115,2025-08-13,1.53,9410-2823,-25.2677777777778,-65.2372222222222
214116,2025-08-14,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214117,2025-08-15,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214118,2025-08-16,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214119,2025-08-17,1.52,9410-2823,-25.2677777777778,-65.2372222222222
214120,2025-08-18,1.59,9410-2823,-25.2677777777778,-65.2372222222222
214121,2025-08-19,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214122,2025-08-20,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214123,2025-08-21,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214124,2025-08-22,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214125,2025-08-23,1.53,9410-2823,-25.2677777777778,-65.2372222222222
214126,2025-08-24,1.53,9410-2823,-25.2677777777778,-65.2372222222222
214127,2025-08-25,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214128,2025-08-26,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214129,2025-08-27,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214130,2025-08-28,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214131,2025-08-29,1.59,9410-2823,-25.2677777777778,-65.2372222222222
214132,2025-08-30,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214133,2025-08-31,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214134,2025-09-01,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214135,2025-09-02,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214136,2025-09-03,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214137,2025-09-04,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214138,2025-09-05,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214139,2025-09-06,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214140,2025-09-07,1.5,9410-2823,-25.2677777777778,-65.2372222222222
214141,2025-09-08,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214142,2025-09-09,1.58,9410-2823,-25.2677777777778,-65.2372222222222
214143,2025-09-10,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214144,2025-09-11,1.6,9410-2823,-25.2677777777778,-65.2372222222222
214145,2025-09-12,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214146,2025-09-13,1.52,9410-2823,-25.2677777777778,-65.2372222222222
214147,2025-09-14,1.5,9410-2823,-25.2677777777778,-65.2372222222222
214148,2025-09-15,1.57,9410-2823,-25.2677777777778,-65.2372222222222
214149,2025-09-16,1.53,9410-2823,-25.2677777777778,-65.2372222222222
214150,2025-09-17,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214151,2025-09-18,1.56,9410-2823,-25.2677777777778,-65.2372222222222
214152,2025-09-19,1.55,9410-2823,-25.2677777777778,-65.2372222222222
214153,2025-09-20,1.52,9410-2823,-25.2677777777778,-65.2372222222222
214154,2025-09-21,1.5,9410-2823,-25.2677777777778,-65.2372222222222
214155,2025-09-22,1.51,9410-2823,-25.2677777777778,-65.2372222222222
214156,2025-09-23,1.54,9410-2823,-25.2677777777778,-65.2372222222222
214157,2025-09-24,1.51,9410-2823,-25.2677777777778,-65.2372222222222
214158,2025-09-25,1.61,9410-2823,-25.2677777777778,-65.2372222222222
214159,2025-09-26,1.58,9410-2823,-25.2677777777778,-65.2372222222222
