date,rio_id,lat,lon,altura_value,precipitaciones_value
2025-02-14,9192-2732,-35.0986111111111,-68.8747222222222,3.19,0.0
2025-02-15,9192-2732,-35.0986111111111,-68.8747222222222,3.18,0.0
2025-02-16,9192-2732,-35.0986111111111,-68.8747222222222,3.17,0.1
2025-02-17,9192-2732,-35.0986111111111,-68.8747222222222,3.14,0.0
2025-02-18,9192-2732,-35.0986111111111,-68.8747222222222,3.12,0.0
2025-02-19,9192-2732,-35.0986111111111,-68.8747222222222,3.12,0.0
2025-02-20,9192-2732,-35.0986111111111,-68.8747222222222,3.14,0.0
2025-02-21,9192-2732,-35.0986111111111,-68.8747222222222,3.14,0.0
2025-02-22,9192-2732,-35.0986111111111,-68.8747222222222,3.12,0.0
2025-02-23,9192-2732,-35.0986111111111,-68.8747222222222,3.12,0.0
2025-02-24,9192-2732,-35.0986111111111,-68.8747222222222,3.12,0.0
2025-02-25,9192-2732,-35.0986111111111,-68.8747222222222,3.13,0.0
2025-02-26,9192-2732,-35.0986111111111,-68.8747222222222,3.12,1.0
2025-02-27,9192-2732,-35.0986111111111,-68.8747222222222,3.13,0.0
2025-02-28,9192-2732,-35.0986111111111,-68.8747222222222,3.14,2.0
2025-03-01,9192-2732,-35.0986111111111,-68.8747222222222,3.13,0.0
2025-03-02,9192-2732,-35.0986111111111,-68.8747222222222,3.11,0.0
2025-03-03,9192-2732,-35.0986111111111,-68.8747222222222,3.12,0.1
2025-03-04,9192-2732,-35.0986111111111,-68.8747222222222,3.11,0.0
2025-03-05,9192-2732,-35.0986111111111,-68.8747222222222,3.1,6.3
2025-03-06,9192-2732,-35.0986111111111,-68.8747222222222,3.1,0.1
2025-03-07,9192-2732,-35.0986111111111,-68.8747222222222,3.1,0.0
2025-03-08,9192-2732,-35.0986111111111,-68.8747222222222,3.09,0.0
2025-03-09,9192-2732,-35.0986111111111,-68.8747222222222,3.07,0.0
2025-03-10,9192-2732,-35.0986111111111,-68.8747222222222,3.07,0.0
2025-03-11,9192-2732,-35.0986111111111,-68.8747222222222,3.08,0.0
2025-03-12,9192-2732,-35.0986111111111,-68.8747222222222,3.07,0.0
2025-03-13,9192-2732,-35.0986111111111,-68.8747222222222,3.07,0.0
2025-03-14,9192-2732,-35.0986111111111,-68.8747222222222,3.07,0.0
2025-03-15,9192-2732,-35.0986111111111,-68.8747222222222,3.06,0.0
2025-03-16,9192-2732,-35.0986111111111,-68.8747222222222,3.05,0.0
2025-03-17,9192-2732,-35.0986111111111,-68.8747222222222,3.03,0.0
2025-03-18,9192-2732,-35.0986111111111,-68.8747222222222,3.02,0.0
2025-03-19,9192-2732,-35.0986111111111,-68.8747222222222,3.02,0.0
2025-03-20,9192-2732,-35.0986111111111,-68.8747222222222,3.04,0.7
2025-03-21,9192-2732,-35.0986111111111,-68.8747222222222,3.05,0.0
2025-03-22,9192-2732,-35.0986111111111,-68.8747222222222,3.06,2.2
2025-03-23,9192-2732,-35.0986111111111,-68.8747222222222,3.06,8.7
2025-03-24,9192-2732,-35.0986111111111,-68.8747222222222,3.07,5.3
2025-03-25,9192-2732,-35.0986111111111,-68.8747222222222,3.05,2.1
2025-03-26,9192-2732,-35.0986111111111,-68.8747222222222,3.03,0.3
2025-03-27,9192-2732,-35.0986111111111,-68.8747222222222,3.0,0.0
2025-03-28,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-03-29,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-03-30,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-03-31,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-04-01,9192-2732,-35.0986111111111,-68.8747222222222,3.01,0.0
2025-04-02,9192-2732,-35.0986111111111,-68.8747222222222,3.02,0.0
2025-04-03,9192-2732,-35.0986111111111,-68.8747222222222,3.0,0.0
2025-04-04,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-04-05,9192-2732,-35.0986111111111,-68.8747222222222,3.0,0.0
2025-04-06,9192-2732,-35.0986111111111,-68.8747222222222,3.01,0.0
2025-04-07,9192-2732,-35.0986111111111,-68.8747222222222,3.0,0.0
2025-04-08,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-04-09,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-04-10,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.6
2025-04-11,9192-2732,-35.0986111111111,-68.8747222222222,2.98,8.6
2025-04-12,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-04-13,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-04-14,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.2
2025-04-15,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-04-16,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-04-17,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.7
2025-04-18,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.1
2025-04-19,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-04-20,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-04-21,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-04-22,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-04-23,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.4
2025-04-24,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.2
2025-04-25,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-04-26,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-04-27,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-04-28,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-04-29,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-04-30,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-01,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-02,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-05-03,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-05-04,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-05-05,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-05-06,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-05-07,9192-2732,-35.0986111111111,-68.8747222222222,2.95,2.4
2025-05-08,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.9
2025-05-09,9192-2732,-35.0986111111111,-68.8747222222222,3.02,0.0
2025-05-10,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-11,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-12,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-05-13,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-14,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-05-15,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-05-16,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-05-17,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-05-18,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.2
2025-05-19,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.4
2025-05-20,9192-2732,-35.0986111111111,-68.8747222222222,3.01,0.0
2025-05-21,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-22,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.0
2025-05-23,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-24,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-25,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-26,9192-2732,-35.0986111111111,-68.8747222222222,2.99,0.3
2025-05-27,9192-2732,-35.0986111111111,-68.8747222222222,2.99,3.9
2025-05-28,9192-2732,-35.0986111111111,-68.8747222222222,3.0,0.0
2025-05-29,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-30,9192-2732,-35.0986111111111,-68.8747222222222,2.98,0.0
2025-05-31,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-06-01,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-06-02,9192-2732,-35.0986111111111,-68.8747222222222,2.97,0.0
2025-06-03,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-06-04,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-06-05,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-06-06,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-06-07,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-06-08,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-06-09,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-06-10,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-06-11,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-06-12,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.2
2025-06-13,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-06-14,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-15,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-06-16,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.3
2025-06-17,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-06-18,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-19,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-20,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-21,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-22,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-23,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-24,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-06-25,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-26,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-06-27,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-06-28,9192-2732,-35.0986111111111,-68.8747222222222,2.93,2.0
2025-06-29,9192-2732,-35.0986111111111,-68.8747222222222,2.93,1.4
2025-06-30,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-01,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-02,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-07-03,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-04,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-05,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-06,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-07,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-08,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-07-09,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-10,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-11,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-12,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-13,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-14,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-15,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.7
2025-07-16,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-17,9192-2732,-35.0986111111111,-68.8747222222222,2.9,0.0
2025-07-18,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-19,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-20,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-21,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-22,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-07-23,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-07-24,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-07-25,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-07-26,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.1
2025-07-27,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.2
2025-07-28,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.3
2025-07-29,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-07-30,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-07-31,9192-2732,-35.0986111111111,-68.8747222222222,2.91,1.9
2025-08-01,9192-2732,-35.0986111111111,-68.8747222222222,2.94,13.4
2025-08-02,9192-2732,-35.0986111111111,-68.8747222222222,2.95,1.1
2025-08-03,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-08-04,9192-2732,-35.0986111111111,-68.8747222222222,2.9,0.0
2025-08-05,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-08-06,9192-2732,-35.0986111111111,-68.8747222222222,2.94,2.8
2025-08-07,9192-2732,-35.0986111111111,-68.8747222222222,2.95,2.9
2025-08-08,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-08-09,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-08-10,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-08-11,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-08-12,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-08-13,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-08-14,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-08-15,9192-2732,-35.0986111111111,-68.8747222222222,2.94,1.4
2025-08-16,9192-2732,-35.0986111111111,-68.8747222222222,2.94,1.3
2025-08-17,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-08-18,9192-2732,-35.0986111111111,-68.8747222222222,2.94,3.5
2025-08-19,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-08-20,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.3
2025-08-21,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.5
2025-08-22,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-08-23,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-08-24,9192-2732,-35.0986111111111,-68.8747222222222,2.88,0.0
2025-08-25,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-08-26,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-08-27,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-08-28,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-08-29,9192-2732,-35.0986111111111,-68.8747222222222,2.92,1.7
2025-08-30,9192-2732,-35.0986111111111,-68.8747222222222,2.94,40.8
2025-08-31,9192-2732,-35.0986111111111,-68.8747222222222,3.03,5.5
2025-09-01,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.1
2025-09-02,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-09-03,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-09-04,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-09-05,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-06,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-07,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-08,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.1
2025-09-09,9192-2732,-35.0986111111111,-68.8747222222222,2.9,0.0
2025-09-10,9192-2732,-35.0986111111111,-68.8747222222222,2.9,0.0
2025-09-11,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-12,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-13,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.2
2025-09-14,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-15,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-09-16,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-17,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-18,9192-2732,-35.0986111111111,-68.8747222222222,2.91,0.0
2025-09-19,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-09-20,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.1
2025-09-21,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.1
2025-09-22,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-09-23,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-09-24,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-09-25,9192-2732,-35.0986111111111,-68.8747222222222,2.92,0.0
2025-09-26,9192-2732,-35.0986111111111,-68.8747222222222,2.93,5.4
2025-09-27,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-09-28,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-09-29,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-09-30,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.8
2025-10-01,9192-2732,-35.0986111111111,-68.8747222222222,2.93,0.0
2025-10-02,9192-2732,-35.0986111111111,-68.8747222222222,2.94,0.0
2025-10-03,9192-2732,-35.0986111111111,-68.8747222222222,2.95,0.0
2025-10-04,9192-2732,-35.0986111111111,-68.8747222222222,2.96,0.0
2025-10-05,9192-2732,-35.0986111111111,-68.8747222222222,2.96,4.4
2023-01-01,9410-2823,-25.2677777777778,-65.2372222222222,1.27,21.4
2023-01-02,9410-2823,-25.2677777777778,-65.2372222222222,1.34,15.0
2023-01-03,9410-2823,-25.2677777777778,-65.2372222222222,1.43,4.8
2023-01-04,9410-2823,-25.2677777777778,-65.2372222222222,1.4,7.0
2023-01-05,9410-2823,-25.2677777777778,-65.2372222222222,1.33,0.5
2023-01-06,9410-2823,-25.2677777777778,-65.2372222222222,1.37,0.0
2023-01-07,9410-2823,-25.2677777777778,-65.2372222222222,1.34,16.7
2023-01-08,9410-2823,-25.2677777777778,-65.2372222222222,1.35,25.6
2023-01-09,9410-2823,-25.2677777777778,-65.2372222222222,1.36,8.3
2023-01-10,9410-2823,-25.2677777777778,-65.2372222222222,1.41,1.6
2023-01-11,9410-2823,-25.2677777777778,-65.2372222222222,1.47,1.8
2023-01-12,9410-2823,-25.2677777777778,-65.2372222222222,1.45,0.0
2023-01-13,9410-2823,-25.2677777777778,-65.2372222222222,1.46,12.0
2023-01-14,9410-2823,-25.2677777777778,-65.2372222222222,1.46,0.0
2023-01-15,9410-2823,-25.2677777777778,-65.2372222222222,1.48,0.0
2023-01-16,9410-2823,-25.2677777777778,-65.2372222222222,1.46,0.8
2023-01-17,9410-2823,-25.2677777777778,-65.2372222222222,1.46,0.0
2023-01-18,9410-2823,-25.2677777777778,-65.2372222222222,1.45,0.6
2023-01-19,9410-2823,-25.2677777777778,-65.2372222222222,1.5,3.6
2023-01-20,9410-2823,-25.2677777777778,-65.2372222222222,1.46,0.0
2023-01-21,9410-2823,-25.2677777777778,-65.2372222222222,1.43,9.1
2023-01-22,9410-2823,-25.2677777777778,-65.2372222222222,1.48,14.6
2023-01-23,9410-2823,-25.2677777777778,-65.2372222222222,1.48,11.5
2023-01-24,9410-2823,-25.2677777777778,-65.2372222222222,1.44,0.3
2023-01-25,9410-2823,-25.2677777777778,-65.2372222222222,1.42,8.1
2023-01-26,9410-2823,-25.2677777777778,-65.2372222222222,1.45,0.8
2023-01-27,9410-2823,-25.2677777777778,-65.2372222222222,1.43,2.4
2023-01-28,9410-2823,-25.2677777777778,-65.2372222222222,1.46,22.5
2023-01-29,9410-2823,-25.2677777777778,-65.2372222222222,1.43,18.7
2023-01-30,9410-2823,-25.2677777777778,-65.2372222222222,1.44,7.3
2023-01-31,9410-2823,-25.2677777777778,-65.2372222222222,1.44,2.6
2023-02-01,9410-2823,-25.2677777777778,-65.2372222222222,1.47,0.2
2023-02-02,9410-2823,-25.2677777777778,-65.2372222222222,1.39,14.9
2023-02-03,9410-2823,-25.2677777777778,-65.2372222222222,1.39,23.7
2023-02-04,9410-2823,-25.2677777777778,-65.2372222222222,1.4,33.7
2023-02-05,9410-2823,-25.2677777777778,-65.2372222222222,1.39,2.3
2023-02-06,9410-2823,-25.2677777777778,-65.2372222222222,1.39,0.7
2023-02-07,9410-2823,-25.2677777777778,-65.2372222222222,1.4,0.0
2023-02-08,9410-2823,-25.2677777777778,-65.2372222222222,1.36,0.4
2023-02-09,9410-2823,-25.2677777777778,-65.2372222222222,1.38,11.2
2023-02-10,9410-2823,-25.2677777777778,-65.2372222222222,1.39,1.8
2023-02-11,9410-2823,-25.2677777777778,-65.2372222222222,1.36,0.6
2023-02-12,9410-2823,-25.2677777777778,-65.2372222222222,1.4,1.0
2023-02-13,9410-2823,-25.2677777777778,-65.2372222222222,1.38,7.6
2023-02-14,9410-2823,-25.2677777777778,-65.2372222222222,1.39,24.0
2023-02-15,9410-2823,-25.2677777777778,-65.2372222222222,1.41,0.0
2023-02-16,9410-2823,-25.2677777777778,-65.2372222222222,1.43,15.5
2023-02-17,9410-2823,-25.2677777777778,-65.2372222222222,1.44,2.0
2023-02-18,9410-2823,-25.2677777777778,-65.2372222222222,1.33,7.5
2023-02-19,9410-2823,-25.2677777777778,-65.2372222222222,1.35,0.0
2023-02-20,9410-2823,-25.2677777777778,-65.2372222222222,1.36,0.0
2023-02-21,9410-2823,-25.2677777777778,-65.2372222222222,1.34,0.0
2023-02-22,9410-2823,-25.2677777777778,-65.2372222222222,1.34,2.5
2023-02-23,9410-2823,-25.2677777777778,-65.2372222222222,1.33,12.5
2023-02-24,9410-2823,-25.2677777777778,-65.2372222222222,1.28,3.8
2023-02-25,9410-2823,-25.2677777777778,-65.2372222222222,1.3,1.9
2023-02-26,9410-2823,-25.2677777777778,-65.2372222222222,1.36,32.6
2023-02-27,9410-2823,-25.2677777777778,-65.2372222222222,1.38,4.0
2023-02-28,9410-2823,-25.2677777777778,-65.2372222222222,1.31,0.0
2023-03-01,9410-2823,-25.2677777777778,-65.2372222222222,1.31,7.7
2023-03-02,9410-2823,-25.2677777777778,-65.2372222222222,1.38,8.1
2023-03-03,9410-2823,-25.2677777777778,-65.2372222222222,1.33,0.1
2023-03-04,9410-2823,-25.2677777777778,-65.2372222222222,1.35,24.6
2023-03-05,9410-2823,-25.2677777777778,-65.2372222222222,1.3,0.6
2023-03-06,9410-2823,-25.2677777777778,-65.2372222222222,1.3,0.5
2023-03-07,9410-2823,-25.2677777777778,-65.2372222222222,1.29,13.4
2023-03-08,9410-2823,-25.2677777777778,-65.2372222222222,1.29,0.0
2023-03-09,9410-2823,-25.2677777777778,-65.2372222222222,1.29,0.0
2023-03-10,9410-2823,-25.2677777777778,-65.2372222222222,1.32,0.3
2023-03-11,9410-2823,-25.2677777777778,-65.2372222222222,1.36,0.7
2023-03-12,9410-2823,-25.2677777777778,-65.2372222222222,1.35,0.4
2023-03-13,9410-2823,-25.2677777777778,-65.2372222222222,1.34,0.7
2023-03-14,9410-2823,-25.2677777777778,-65.2372222222222,1.36,9.8
2023-03-15,9410-2823,-25.2677777777778,-65.2372222222222,1.35,12.4
2023-03-16,9410-2823,-25.2677777777778,-65.2372222222222,1.32,7.9
2023-03-17,9410-2823,-25.2677777777778,-65.2372222222222,1.32,0.4
2023-03-18,9410-2823,-25.2677777777778,-65.2372222222222,1.34,0.8
2023-03-19,9410-2823,-25.2677777777778,-65.2372222222222,1.31,0.1
2023-03-20,9410-2823,-25.2677777777778,-65.2372222222222,1.32,0.5
2023-03-21,9410-2823,-25.2677777777778,-65.2372222222222,1.27,0.8
2023-03-22,9410-2823,-25.2677777777778,-65.2372222222222,1.28,1.1
2023-03-23,9410-2823,-25.2677777777778,-65.2372222222222,1.27,5.5
2023-03-24,9410-2823,-25.2677777777778,-65.2372222222222,1.28,3.1
2023-03-25,9410-2823,-25.2677777777778,-65.2372222222222,1.27,27.7
2023-03-26,9410-2823,-25.2677777777778,-65.2372222222222,1.28,10.2
2023-03-27,9410-2823,-25.2677777777778,-65.2372222222222,1.27,1.8
2023-03-28,9410-2823,-25.2677777777778,-65.2372222222222,1.29,1.2
2023-03-29,9410-2823,-25.2677777777778,-65.2372222222222,1.27,5.6
2023-03-30,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-03-31,9410-2823,-25.2677777777778,-65.2372222222222,1.28,7.2
2023-04-01,9410-2823,-25.2677777777778,-65.2372222222222,1.3,6.0
2023-04-02,9410-2823,-25.2677777777778,-65.2372222222222,1.33,1.8
2023-04-03,9410-2823,-25.2677777777778,-65.2372222222222,1.28,2.0
2023-04-04,9410-2823,-25.2677777777778,-65.2372222222222,1.3,34.6
2023-04-05,9410-2823,-25.2677777777778,-65.2372222222222,1.32,3.1
2023-04-06,9410-2823,-25.2677777777778,-65.2372222222222,1.28,2.0
2023-04-07,9410-2823,-25.2677777777778,-65.2372222222222,1.29,32.7
2023-04-08,9410-2823,-25.2677777777778,-65.2372222222222,1.28,0.0
2023-04-09,9410-2823,-25.2677777777778,-65.2372222222222,1.28,0.9
2023-04-10,9410-2823,-25.2677777777778,-65.2372222222222,1.28,1.0
2023-04-11,9410-2823,-25.2677777777778,-65.2372222222222,1.27,0.5
2023-04-12,9410-2823,-25.2677777777778,-65.2372222222222,1.24,0.1
2023-04-13,9410-2823,-25.2677777777778,-65.2372222222222,1.24,2.7
2023-04-14,9410-2823,-25.2677777777778,-65.2372222222222,1.24,1.0
2023-04-15,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-04-16,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-04-17,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.2
2023-04-18,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-04-19,9410-2823,-25.2677777777778,-65.2372222222222,1.24,0.0
2023-04-20,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-04-21,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-04-22,9410-2823,-25.2677777777778,-65.2372222222222,1.27,1.4
2023-04-23,9410-2823,-25.2677777777778,-65.2372222222222,1.24,28.3
2023-04-24,9410-2823,-25.2677777777778,-65.2372222222222,1.25,10.8
2023-04-25,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-04-26,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-04-27,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-04-28,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-04-29,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-04-30,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-05-01,9410-2823,-25.2677777777778,-65.2372222222222,1.24,1.1
2023-05-02,9410-2823,-25.2677777777778,-65.2372222222222,1.25,0.0
2023-05-03,9410-2823,-25.2677777777778,-65.2372222222222,1.26,0.0
2023-05-04,9410-2823,-25.2677777777778,-65.2372222222222,1.28,0.0
