obs_id,timestart,timeend,valor,timeupdate,seriesId,siteCode
25679565879,2025-09-19 13:55:00,2025-09-19 13:55:00,2.183,2025-09-19 14:20:02.205189,35407,6950
25679565880,2025-09-19 14:00:00,2025-09-19 14:00:00,2.186,2025-09-19 14:20:02.205189,35407,6950
25679565881,2025-09-19 14:05:00,2025-09-19 14:05:00,2.191,2025-09-19 14:20:02.205189,35407,6950
25679959287,2025-09-19 14:10:00,2025-09-19 14:10:00,2.158,2025-09-19 15:20:15.904792,35407,6950
25679959288,2025-09-19 14:15:00,2025-09-19 14:15:00,2.195,2025-09-19 15:20:15.904792,35407,6950
25679959289,2025-09-19 14:20:00,2025-09-19 14:20:00,2.197,2025-09-19 15:20:15.904792,35407,6950
25679959290,2025-09-19 14:25:00,2025-09-19 14:25:00,2.195,2025-09-19 15:20:15.904792,35407,6950
25679959291,2025-09-19 14:30:00,2025-09-19 14:30:00,2.193,2025-09-19 15:20:15.904792,35407,6950
25679959292,2025-09-19 14:35:00,2025-09-19 14:35:00,2.172,2025-09-19 15:20:15.904792,35407,6950
25679959293,2025-09-19 14:40:00,2025-09-19 14:40:00,2.189,2025-09-19 15:20:15.904792,35407,6950
25679959294,2025-09-19 14:45:00,2025-09-19 14:45:00,2.188,2025-09-19 15:20:15.904792,35407,6950
25679959295,2025-09-19 14:50:00,2025-09-19 14:50:00,2.187,2025-09-19 15:20:15.904792,35407,6950
25679959296,2025-09-19 14:55:00,2025-09-19 14:55:00,2.186,2025-09-19 15:20:15.904792,35407,6950
25679959297,2025-09-19 15:00:00,2025-09-19 15:00:00,2.191,2025-09-19 15:20:15.904792,35407,6950
25679959298,2025-09-19 15:05:00,2025-09-19 15:05:00,2.2,2025-09-19 15:20:15.904792,35407,6950
25680352289,2025-09-19 15:10:00,2025-09-19 15:10:00,2.206,2025-09-19 16:20:30.539739,35407,6950
25680352290,2025-09-19 15:15:00,2025-09-19 15:15:00,2.209,2025-09-19 16:20:30.539739,35407,6950
25680352291,2025-09-19 15:20:00,2025-09-19 15:20:00,2.216,2025-09-19 16:20:30.539739,35407,6950
25680352292,2025-09-19 15:25:00,2025-09-19 15:25:00,2.222,2025-09-19 16:20:30.539739,35407,6950
25680352293,2025-09-19 15:30:00,2025-09-19 15:30:00,2.231,2025-09-19 16:20:30.539739,35407,6950
25680352294,2025-09-19 15:35:00,2025-09-19 15:35:00,2.238,2025-09-19 16:20:30.539739,35407,6950
25680352295,2025-09-19 15:40:00,2025-09-19 15:40:00,2.244,2025-09-19 16:20:30.539739,35407,6950
25680352296,2025-09-19 15:45:00,2025-09-19 15:45:00,2.253,2025-09-19 16:20:30.539739,35407,6950
25680352297,2025-09-19 15:50:00,2025-09-19 15:50:00,2.261,2025-09-19 16:20:30.539739,35407,6950
25680352298,2025-09-19 15:55:00,2025-09-19 15:55:00,2.269,2025-09-19 16:20:30.539739,35407,6950
25680352299,2025-09-19 16:00:00,2025-09-19 16:00:00,2.275,2025-09-19 16:20:30.539739,35407,6950
25680352300,2025-09-19 16:05:00,2025-09-19 16:05:00,2.282,2025-09-19 16:20:30.539739,35407,6950
25680352301,2025-09-19 16:10:00,2025-09-19 16:10:00,2.292,2025-09-19 16:20:30.539739,35407,6950
25680352302,2025-09-19 16:15:00,2025-09-19 16:15:00,2.301,2025-09-19 16:20:30.539739,35407,6950
25680745156,2025-09-19 16:20:00,2025-09-19 16:20:00,2.31,2025-09-19 17:20:07.557311,35407,6950
25680745157,2025-09-19 16:25:00,2025-09-19 16:25:00,2.319,2025-09-19 17:20:07.557311,35407,6950
25680745158,2025-09-19 16:30:00,2025-09-19 16:30:00,2.325,2025-09-19 17:20:07.557311,35407,6950
25680745159,2025-09-19 16:35:00,2025-09-19 16:35:00,2.334,2025-09-19 17:20:07.557311,35407,6950
25680745160,2025-09-19 16:40:00,2025-09-19 16:40:00,2.343,2025-09-19 17:20:07.557311,35407,6950
25680745161,2025-09-19 16:45:00,2025-09-19 16:45:00,2.348,2025-09-19 17:20:07.557311,35407,6950
25680745162,2025-09-19 16:50:00,2025-09-19 16:50:00,2.358,2025-09-19 17:20:07.557311,35407,6950
25680745163,2025-09-19 16:55:00,2025-09-19 16:55:00,2.365,2025-09-19 17:20:07.557311,35407,6950
25680745164,2025-09-19 17:00:00,2025-09-19 17:00:00,2.373,2025-09-19 17:20:07.557311,35407,6950
25680745165,2025-09-19 17:05:00,2025-09-19 17:05:00,2.379,2025-09-19 17:20:07.557311,35407,6950
25681151054,2025-09-19 17:10:00,2025-09-19 17:10:00,2.387,2025-09-19 18:20:12.270243,35407,6950
25681151055,2025-09-19 17:15:00,2025-09-19 17:15:00,2.394,2025-09-19 18:20:12.270243,35407,6950
25681151056,2025-09-19 17:20:00,2025-09-19 17:20:00,2.402,2025-09-19 18:20:12.270243,35407,6950
25681151057,2025-09-19 17:25:00,2025-09-19 17:25:00,2.41,2025-09-19 18:20:12.270243,35407,6950
25681151058,2025-09-19 17:30:00,2025-09-19 17:30:00,2.418,2025-09-19 18:20:12.270243,35407,6950
25681151059,2025-09-19 17:35:00,2025-09-19 17:35:00,2.426,2025-09-19 18:20:12.270243,35407,6950
25681151060,2025-09-19 17:40:00,2025-09-19 17:40:00,2.431,2025-09-19 18:20:12.270243,35407,6950
25681151061,2025-09-19 17:45:00,2025-09-19 17:45:00,2.438,2025-09-19 18:20:12.270243,35407,6950
25681151062,2025-09-19 17:50:00,2025-09-19 17:50:00,2.446,2025-09-19 18:20:12.270243,35407,6950
25681151063,2025-09-19 17:55:00,2025-09-19 17:55:00,2.451,2025-09-19 18:20:12.270243,35407,6950
25681151064,2025-09-19 18:00:00,2025-09-19 18:00:00,2.459,2025-09-19 18:20:12.270243,35407,6950
25681151065,2025-09-19 18:05:00,2025-09-19 18:05:00,2.468,2025-09-19 18:20:12.270243,35407,6950
25681544679,2025-09-19 18:10:00,2025-09-19 18:10:00,2.474,2025-09-19 19:20:38.817698,35407,6950
25681544680,2025-09-19 18:15:00,2025-09-19 18:15:00,2.481,2025-09-19 19:20:38.817698,35407,6950
25681544681,2025-09-19 18:20:00,2025-09-19 18:20:00,2.488,2025-09-19 19:20:38.817698,35407,6950
25681544682,2025-09-19 18:25:00,2025-09-19 18:25:00,2.494,2025-09-19 19:20:38.817698,35407,6950
25681544683,2025-09-19 18:30:00,2025-09-19 18:30:00,2.501,2025-09-19 19:20:38.817698,35407,6950
25681544684,2025-09-19 18:35:00,2025-09-19 18:35:00,2.507,2025-09-19 19:20:38.817698,35407,6950
25681544685,2025-09-19 18:40:00,2025-09-19 18:40:00,2.516,2025-09-19 19:20:38.817698,35407,6950
25681544686,2025-09-19 18:45:00,2025-09-19 18:45:00,2.524,2025-09-19 19:20:38.817698,35407,6950
25681544687,2025-09-19 18:50:00,2025-09-19 18:50:00,2.529,2025-09-19 19:20:38.817698,35407,6950
25681544688,2025-09-19 18:55:00,2025-09-19 18:55:00,2.537,2025-09-19 19:20:38.817698,35407,6950
25681544689,2025-09-19 19:00:00,2025-09-19 19:00:00,2.541,2025-09-19 19:20:38.817698,35407,6950
25681544690,2025-09-19 19:05:00,2025-09-19 19:05:00,2.55,2025-09-19 19:20:38.817698,35407,6950
25681544691,2025-09-19 19:10:00,2025-09-19 19:10:00,2.559,2025-09-19 19:20:38.817698,35407,6950
25681544692,2025-09-19 19:15:00,2025-09-19 19:15:00,2.564,2025-09-19 19:20:38.817698,35407,6950
25681937627,2025-09-19 19:20:00,2025-09-19 19:20:00,2.573,2025-09-19 20:20:02.482359,35407,6950
25681937628,2025-09-19 19:25:00,2025-09-19 19:25:00,2.579,2025-09-19 20:20:02.482359,35407,6950
25681937629,2025-09-19 19:30:00,2025-09-19 19:30:00,2.584,2025-09-19 20:20:02.482359,35407,6950
25681937630,2025-09-19 19:35:00,2025-09-19 19:35:00,2.593,2025-09-19 20:20:02.482359,35407,6950
25681937631,2025-09-19 19:40:00,2025-09-19 19:40:00,2.598,2025-09-19 20:20:02.482359,35407,6950
25681937632,2025-09-19 19:45:00,2025-09-19 19:45:00,2.605,2025-09-19 20:20:02.482359,35407,6950
25681937633,2025-09-19 19:50:00,2025-09-19 19:50:00,2.612,2025-09-19 20:20:02.482359,35407,6950
25681937634,2025-09-19 19:55:00,2025-09-19 19:55:00,2.618,2025-09-19 20:20:02.482359,35407,6950
25681937635,2025-09-19 20:00:00,2025-09-19 20:00:00,2.625,2025-09-19 20:20:02.482359,35407,6950
25681937636,2025-09-19 20:05:00,2025-09-19 20:05:00,2.631,2025-09-19 20:20:02.482359,35407,6950
25670530341,2025-09-18 00:00:00,2025-09-18 00:00:00,3.09,2025-09-18 15:33:23.054421,35409,6951
25670530342,2025-09-18 00:05:00,2025-09-18 00:05:00,3.093,2025-09-18 15:33:23.054421,35409,6951
25670530343,2025-09-18 00:10:00,2025-09-18 00:10:00,3.091,2025-09-18 15:33:23.054421,35409,6951
25670530344,2025-09-18 00:15:00,2025-09-18 00:15:00,3.091,2025-09-18 15:33:23.054421,35409,6951
25670530345,2025-09-18 00:20:00,2025-09-18 00:20:00,3.088,2025-09-18 15:33:23.054421,35409,6951
25670530346,2025-09-18 00:25:00,2025-09-18 00:25:00,3.09,2025-09-18 15:33:23.054421,35409,6951
25670530347,2025-09-18 00:30:00,2025-09-18 00:30:00,3.091,2025-09-18 15:33:23.054421,35409,6951
25670530348,2025-09-18 00:35:00,2025-09-18 00:35:00,3.09,2025-09-18 15:33:23.054421,35409,6951
25670530349,2025-09-18 00:40:00,2025-09-18 00:40:00,3.092,2025-09-18 15:33:23.054421,35409,6951
25670530350,2025-09-18 00:45:00,2025-09-18 00:45:00,3.093,2025-09-18 15:33:23.054421,35409,6951
25670530351,2025-09-18 00:50:00,2025-09-18 00:50:00,3.093,2025-09-18 15:33:23.054421,35409,6951
25670530352,2025-09-18 00:55:00,2025-09-18 00:55:00,3.094,2025-09-18 15:33:23.054421,35409,6951
25670530353,2025-09-18 01:00:00,2025-09-18 01:00:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530354,2025-09-18 01:05:00,2025-09-18 01:05:00,3.096,2025-09-18 15:33:23.054421,35409,6951
25670530355,2025-09-18 01:10:00,2025-09-18 01:10:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530356,2025-09-18 01:15:00,2025-09-18 01:15:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530357,2025-09-18 01:20:00,2025-09-18 01:20:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530358,2025-09-18 01:25:00,2025-09-18 01:25:00,3.096,2025-09-18 15:33:23.054421,35409,6951
25670530359,2025-09-18 01:30:00,2025-09-18 01:30:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530360,2025-09-18 01:35:00,2025-09-18 01:35:00,3.096,2025-09-18 15:33:23.054421,35409,6951
25670530361,2025-09-18 01:40:00,2025-09-18 01:40:00,3.096,2025-09-18 15:33:23.054421,35409,6951
25670530362,2025-09-18 01:45:00,2025-09-18 01:45:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530363,2025-09-18 01:50:00,2025-09-18 01:50:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530364,2025-09-18 01:55:00,2025-09-18 01:55:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530365,2025-09-18 02:00:00,2025-09-18 02:00:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530366,2025-09-18 02:05:00,2025-09-18 02:05:00,3.098,2025-09-18 15:33:23.054421,35409,6951
25670530367,2025-09-18 02:10:00,2025-09-18 02:10:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530368,2025-09-18 02:15:00,2025-09-18 02:15:00,3.098,2025-09-18 15:33:23.054421,35409,6951
25670530369,2025-09-18 02:20:00,2025-09-18 02:20:00,3.099,2025-09-18 15:33:23.054421,35409,6951
25670530370,2025-09-18 02:25:00,2025-09-18 02:25:00,3.101,2025-09-18 15:33:23.054421,35409,6951
25670530371,2025-09-18 02:30:00,2025-09-18 02:30:00,3.101,2025-09-18 15:33:23.054421,35409,6951
25670530372,2025-09-18 02:35:00,2025-09-18 02:35:00,3.103,2025-09-18 15:33:23.054421,35409,6951
25670530373,2025-09-18 02:40:00,2025-09-18 02:40:00,3.104,2025-09-18 15:33:23.054421,35409,6951
25670530374,2025-09-18 02:45:00,2025-09-18 02:45:00,3.104,2025-09-18 15:33:23.054421,35409,6951
25670530375,2025-09-18 02:50:00,2025-09-18 02:50:00,3.106,2025-09-18 15:33:23.054421,35409,6951
25670530376,2025-09-18 02:55:00,2025-09-18 02:55:00,3.107,2025-09-18 15:33:23.054421,35409,6951
25670530377,2025-09-18 03:00:00,2025-09-18 03:00:00,3.107,2025-09-18 15:33:23.054421,35409,6951
25670530378,2025-09-18 03:05:00,2025-09-18 03:05:00,3.107,2025-09-18 15:33:23.054421,35409,6951
25670530379,2025-09-18 03:10:00,2025-09-18 03:10:00,3.107,2025-09-18 15:33:23.054421,35409,6951
25670530380,2025-09-18 03:15:00,2025-09-18 03:15:00,3.108,2025-09-18 15:33:23.054421,35409,6951
25670530381,2025-09-18 03:20:00,2025-09-18 03:20:00,3.109,2025-09-18 15:33:23.054421,35409,6951
25670530382,2025-09-18 03:25:00,2025-09-18 03:25:00,3.108,2025-09-18 15:33:23.054421,35409,6951
25670530383,2025-09-18 03:30:00,2025-09-18 03:30:00,3.109,2025-09-18 15:33:23.054421,35409,6951
25670530384,2025-09-18 03:35:00,2025-09-18 03:35:00,3.108,2025-09-18 15:33:23.054421,35409,6951
25670530385,2025-09-18 03:40:00,2025-09-18 03:40:00,3.11,2025-09-18 15:33:23.054421,35409,6951
25670530386,2025-09-18 03:45:00,2025-09-18 03:45:00,3.109,2025-09-18 15:33:23.054421,35409,6951
25670530387,2025-09-18 03:50:00,2025-09-18 03:50:00,3.109,2025-09-18 15:33:23.054421,35409,6951
25670530388,2025-09-18 03:55:00,2025-09-18 03:55:00,3.11,2025-09-18 15:33:23.054421,35409,6951
25670530389,2025-09-18 04:00:00,2025-09-18 04:00:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530390,2025-09-18 04:05:00,2025-09-18 04:05:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530391,2025-09-18 04:10:00,2025-09-18 04:10:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530392,2025-09-18 04:15:00,2025-09-18 04:15:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530393,2025-09-18 04:20:00,2025-09-18 04:20:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530394,2025-09-18 04:25:00,2025-09-18 04:25:00,3.114,2025-09-18 15:33:23.054421,35409,6951
25670530395,2025-09-18 04:30:00,2025-09-18 04:30:00,3.114,2025-09-18 15:33:23.054421,35409,6951
25670530396,2025-09-18 04:35:00,2025-09-18 04:35:00,3.114,2025-09-18 15:33:23.054421,35409,6951
25670530397,2025-09-18 04:40:00,2025-09-18 04:40:00,3.115,2025-09-18 15:33:23.054421,35409,6951
25670530398,2025-09-18 04:45:00,2025-09-18 04:45:00,3.116,2025-09-18 15:33:23.054421,35409,6951
25670530399,2025-09-18 04:50:00,2025-09-18 04:50:00,3.114,2025-09-18 15:33:23.054421,35409,6951
25670530400,2025-09-18 04:55:00,2025-09-18 04:55:00,3.117,2025-09-18 15:33:23.054421,35409,6951
25670530401,2025-09-18 05:00:00,2025-09-18 05:00:00,3.118,2025-09-18 15:33:23.054421,35409,6951
25670530402,2025-09-18 05:05:00,2025-09-18 05:05:00,3.117,2025-09-18 15:33:23.054421,35409,6951
25670530403,2025-09-18 05:10:00,2025-09-18 05:10:00,3.114,2025-09-18 15:33:23.054421,35409,6951
25670530404,2025-09-18 05:15:00,2025-09-18 05:15:00,3.119,2025-09-18 15:33:23.054421,35409,6951
25670530405,2025-09-18 05:20:00,2025-09-18 05:20:00,3.118,2025-09-18 15:33:23.054421,35409,6951
25670530406,2025-09-18 05:25:00,2025-09-18 05:25:00,3.117,2025-09-18 15:33:23.054421,35409,6951
25670530407,2025-09-18 05:30:00,2025-09-18 05:30:00,3.12,2025-09-18 15:33:23.054421,35409,6951
25670530408,2025-09-18 05:35:00,2025-09-18 05:35:00,3.121,2025-09-18 15:33:23.054421,35409,6951
25670530409,2025-09-18 05:40:00,2025-09-18 05:40:00,3.122,2025-09-18 15:33:23.054421,35409,6951
25670530410,2025-09-18 05:45:00,2025-09-18 05:45:00,3.123,2025-09-18 15:33:23.054421,35409,6951
25670530411,2025-09-18 05:50:00,2025-09-18 05:50:00,3.124,2025-09-18 15:33:23.054421,35409,6951
25670530412,2025-09-18 05:55:00,2025-09-18 05:55:00,3.124,2025-09-18 15:33:23.054421,35409,6951
25670530413,2025-09-18 06:00:00,2025-09-18 06:00:00,3.126,2025-09-18 15:33:23.054421,35409,6951
25670530414,2025-09-18 06:05:00,2025-09-18 06:05:00,3.125,2025-09-18 15:33:23.054421,35409,6951
25670530415,2025-09-18 06:10:00,2025-09-18 06:10:00,3.126,2025-09-18 15:33:23.054421,35409,6951
25670530416,2025-09-18 06:15:00,2025-09-18 06:15:00,3.127,2025-09-18 15:33:23.054421,35409,6951
25670530417,2025-09-18 06:20:00,2025-09-18 06:20:00,3.127,2025-09-18 15:33:23.054421,35409,6951
25670530418,2025-09-18 06:25:00,2025-09-18 06:25:00,3.128,2025-09-18 15:33:23.054421,35409,6951
25670530419,2025-09-18 06:30:00,2025-09-18 06:30:00,3.13,2025-09-18 15:33:23.054421,35409,6951
25670530420,2025-09-18 06:35:00,2025-09-18 06:35:00,3.131,2025-09-18 15:33:23.054421,35409,6951
25670530421,2025-09-18 06:40:00,2025-09-18 06:40:00,3.131,2025-09-18 15:33:23.054421,35409,6951
25670530422,2025-09-18 06:45:00,2025-09-18 06:45:00,3.132,2025-09-18 15:33:23.054421,35409,6951
25670530423,2025-09-18 06:50:00,2025-09-18 06:50:00,3.133,2025-09-18 15:33:23.054421,35409,6951
25670530424,2025-09-18 06:55:00,2025-09-18 06:55:00,3.135,2025-09-18 15:33:23.054421,35409,6951
25670530425,2025-09-18 07:00:00,2025-09-18 07:00:00,3.136,2025-09-18 15:33:23.054421,35409,6951
25670530426,2025-09-18 07:05:00,2025-09-18 07:05:00,3.138,2025-09-18 15:33:23.054421,35409,6951
25670530427,2025-09-18 07:10:00,2025-09-18 07:10:00,3.14,2025-09-18 15:33:23.054421,35409,6951
25670530428,2025-09-18 07:15:00,2025-09-18 07:15:00,3.142,2025-09-18 15:33:23.054421,35409,6951
25670530429,2025-09-18 07:20:00,2025-09-18 07:20:00,3.144,2025-09-18 15:33:23.054421,35409,6951
25670530430,2025-09-18 07:30:00,2025-09-18 07:30:00,3.145,2025-09-18 15:33:23.054421,35409,6951
25670530431,2025-09-18 07:35:00,2025-09-18 07:35:00,3.147,2025-09-18 15:33:23.054421,35409,6951
25670530432,2025-09-18 07:40:00,2025-09-18 07:40:00,3.146,2025-09-18 15:33:23.054421,35409,6951
25670530433,2025-09-18 07:45:00,2025-09-18 07:45:00,3.146,2025-09-18 15:33:23.054421,35409,6951
25670530434,2025-09-18 07:50:00,2025-09-18 07:50:00,3.147,2025-09-18 15:33:23.054421,35409,6951
25670530435,2025-09-18 07:55:00,2025-09-18 07:55:00,3.147,2025-09-18 15:33:23.054421,35409,6951
25670530436,2025-09-18 08:00:00,2025-09-18 08:00:00,3.147,2025-09-18 15:33:23.054421,35409,6951
25670530437,2025-09-18 08:05:00,2025-09-18 08:05:00,3.148,2025-09-18 15:33:23.054421,35409,6951
25670530438,2025-09-18 08:10:00,2025-09-18 08:10:00,3.143,2025-09-18 15:33:23.054421,35409,6951
25670530439,2025-09-18 08:15:00,2025-09-18 08:15:00,3.135,2025-09-18 15:33:23.054421,35409,6951
25670530440,2025-09-18 08:20:00,2025-09-18 08:20:00,3.126,2025-09-18 15:33:23.054421,35409,6951
25670530441,2025-09-18 08:25:00,2025-09-18 08:25:00,3.119,2025-09-18 15:33:23.054421,35409,6951
25670530442,2025-09-18 08:30:00,2025-09-18 08:30:00,3.113,2025-09-18 15:33:23.054421,35409,6951
25670530443,2025-09-18 08:35:00,2025-09-18 08:35:00,3.109,2025-09-18 15:33:23.054421,35409,6951
25670530444,2025-09-18 08:40:00,2025-09-18 08:40:00,3.106,2025-09-18 15:33:23.054421,35409,6951
25670530445,2025-09-18 08:45:00,2025-09-18 08:45:00,3.105,2025-09-18 15:33:23.054421,35409,6951
25670530446,2025-09-18 08:50:00,2025-09-18 08:50:00,3.102,2025-09-18 15:33:23.054421,35409,6951
25670530447,2025-09-18 08:55:00,2025-09-18 08:55:00,3.099,2025-09-18 15:33:23.054421,35409,6951
25670530448,2025-09-18 09:00:00,2025-09-18 09:00:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530449,2025-09-18 09:05:00,2025-09-18 09:05:00,3.096,2025-09-18 15:33:23.054421,35409,6951
25670530450,2025-09-18 09:10:00,2025-09-18 09:10:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530451,2025-09-18 09:15:00,2025-09-18 09:15:00,3.094,2025-09-18 15:33:23.054421,35409,6951
25670530452,2025-09-18 09:20:00,2025-09-18 09:20:00,3.094,2025-09-18 15:33:23.054421,35409,6951
25670530453,2025-09-18 09:25:00,2025-09-18 09:25:00,3.094,2025-09-18 15:33:23.054421,35409,6951
25670530454,2025-09-18 09:30:00,2025-09-18 09:30:00,3.093,2025-09-18 15:33:23.054421,35409,6951
25670530455,2025-09-18 09:35:00,2025-09-18 09:35:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530456,2025-09-18 09:40:00,2025-09-18 09:40:00,3.095,2025-09-18 15:33:23.054421,35409,6951
25670530457,2025-09-18 09:45:00,2025-09-18 09:45:00,3.097,2025-09-18 15:33:23.054421,35409,6951
25670530458,2025-09-18 09:50:00,2025-09-18 09:50:00,3.096,2025-09-18 15:33:23.054421,35409,6951
25670530459,2025-09-18 09:55:00,2025-09-18 09:55:00,3.098,2025-09-18 15:33:23.054421,35409,6951
25670530460,2025-09-18 10:00:00,2025-09-18 10:00:00,3.1,2025-09-18 15:33:23.054421,35409,6951
25670530461,2025-09-18 10:05:00,2025-09-18 10:05:00,3.102,2025-09-18 15:33:23.054421,35409,6951
25670530462,2025-09-18 10:10:00,2025-09-18 10:10:00,3.103,2025-09-18 15:33:23.054421,35409,6951
25670530463,2025-09-18 10:15:00,2025-09-18 10:15:00,3.106,2025-09-18 15:33:23.054421,35409,6951
25670530464,2025-09-18 10:20:00,2025-09-18 10:20:00,3.105,2025-09-18 15:33:23.054421,35409,6951
25670530465,2025-09-18 10:25:00,2025-09-18 10:25:00,3.106,2025-09-18 15:33:23.054421,35409,6951
25670530466,2025-09-18 10:30:00,2025-09-18 10:30:00,3.107,2025-09-18 15:33:23.054421,35409,6951
25670530467,2025-09-18 10:35:00,2025-09-18 10:35:00,3.108,2025-09-18 15:33:23.054421,35409,6951
25670530468,2025-09-18 10:40:00,2025-09-18 10:40:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530469,2025-09-18 10:45:00,2025-09-18 10:45:00,3.112,2025-09-18 15:33:23.054421,35409,6951
25670530470,2025-09-18 10:50:00,2025-09-18 10:50:00,3.114,2025-09-18 15:33:23.054421,35409,6951
25670530471,2025-09-18 10:55:00,2025-09-18 10:55:00,3.117,2025-09-18 15:33:23.054421,35409,6951
25670530472,2025-09-18 11:00:00,2025-09-18 11:00:00,3.126,2025-09-18 15:33:23.054421,35409,6951
25670530473,2025-09-18 11:05:00,2025-09-18 11:05:00,3.135,2025-09-18 15:33:23.054421,35409,6951
25670530474,2025-09-18 11:10:00,2025-09-18 11:10:00,3.138,2025-09-18 15:33:23.054421,35409,6951
25670530475,2025-09-18 11:15:00,2025-09-18 11:15:00,3.14,2025-09-18 15:33:23.054421,35409,6951
25670530476,2025-09-18 11:20:00,2025-09-18 11:20:00,3.149,2025-09-18 15:33:23.054421,35409,6951
25670530477,2025-09-18 11:25:00,2025-09-18 11:25:00,3.15,2025-09-18 15:33:23.054421,35409,6951
25670530478,2025-09-18 11:30:00,2025-09-18 11:30:00,3.149,2025-09-18 15:33:23.054421,35409,6951
25670530479,2025-09-18 11:35:00,2025-09-18 11:35:00,3.155,2025-09-18 15:33:23.054421,35409,6951
25670530480,2025-09-18 11:40:00,2025-09-18 11:40:00,3.155,2025-09-18 15:33:23.054421,35409,6951
25670530481,2025-09-18 11:45:00,2025-09-18 11:45:00,3.152,2025-09-18 15:33:23.054421,35409,6951
25670530482,2025-09-18 11:50:00,2025-09-18 11:50:00,3.156,2025-09-18 15:33:23.054421,35409,6951
25670530483,2025-09-18 11:55:00,2025-09-18 11:55:00,3.159,2025-09-18 15:33:23.054421,35409,6951
25670530484,2025-09-18 12:00:00,2025-09-18 12:00:00,3.159,2025-09-18 15:33:23.054421,35409,6951
25670530485,2025-09-18 12:05:00,2025-09-18 12:05:00,3.156,2025-09-18 15:33:23.054421,35409,6951
25670530486,2025-09-18 12:10:00,2025-09-18 12:10:00,3.16,2025-09-18 15:33:23.054421,35409,6951
25670530487,2025-09-18 12:15:00,2025-09-18 12:15:00,3.157,2025-09-18 15:33:23.054421,35409,6951
25670530488,2025-09-18 12:20:00,2025-09-18 12:20:00,3.156,2025-09-18 15:33:23.054421,35409,6951
25670530489,2025-09-18 12:25:00,2025-09-18 12:25:00,3.159,2025-09-18 15:33:23.054421,35409,6951
25670530490,2025-09-18 12:30:00,2025-09-18 12:30:00,3.158,2025-09-18 15:33:23.054421,35409,6951
25670530491,2025-09-18 12:35:00,2025-09-18 12:35:00,3.16,2025-09-18 15:33:23.054421,35409,6951
25670530492,2025-09-18 12:40:00,2025-09-18 12:40:00,3.155,2025-09-18 15:33:23.054421,35409,6951
25670530493,2025-09-18 12:45:00,2025-09-18 12:45:00,3.158,2025-09-18 15:33:23.054421,35409,6951
25670530494,2025-09-18 12:50:00,2025-09-18 12:50:00,3.154,2025-09-18 15:33:23.054421,35409,6951
25670530495,2025-09-18 12:55:00,2025-09-18 12:55:00,3.154,2025-09-18 15:33:23.054421,35409,6951
25670530496,2025-09-18 13:00:00,2025-09-18 13:00:00,3.152,2025-09-18 15:33:23.054421,35409,6951
25670530497,2025-09-18 13:05:00,2025-09-18 13:05:00,3.155,2025-09-18 15:33:23.054421,35409,6951
25670530498,2025-09-18 13:10:00,2025-09-18 13:10:00,3.154,2025-09-18 15:33:23.054421,35409,6951
25670530499,2025-09-18 13:15:00,2025-09-18 13:15:00,3.155,2025-09-18 15:33:23.054421,35409,6951
25670530500,2025-09-18 13:20:00,2025-09-18 13:20:00,3.152,2025-09-18 15:33:23.054421,35409,6951
25670530501,2025-09-18 13:25:00,2025-09-18 13:25:00,3.156,2025-09-18 15:33:23.054421,35409,6951
25670530502,2025-09-18 13:30:00,2025-09-18 13:30:00,3.157,2025-09-18 15:33:23.054421,35409,6951
25670530503,2025-09-18 13:35:00,2025-09-18 13:35:00,3.159,2025-09-18 15:33:23.054421,35409,6951
25670530504,2025-09-18 13:40:00,2025-09-18 13:40:00,3.158,2025-09-18 15:33:23.054421,35409,6951
25670530505,2025-09-18 13:45:00,2025-09-18 13:45:00,3.156,2025-09-18 15:33:23.054421,35409,6951
25670530506,2025-09-18 13:50:00,2025-09-18 13:50:00,3.161,2025-09-18 15:33:23.054421,35409,6951
25670530507,2025-09-18 13:55:00,2025-09-18 13:55:00,3.153,2025-09-18 15:33:23.054421,35409,6951
25670530508,2025-09-18 14:00:00,2025-09-18 14:00:00,3.155,2025-09-18 15:33:23.054421,35409,6951
25670530509,2025-09-18 14:05:00,2025-09-18 14:05:00,3.152,2025-09-18 15:33:23.054421,35409,6951
25670530510,2025-09-18 14:10:00,2025-09-18 14:10:00,3.15,2025-09-18 15:33:23.054421,35409,6951
